107/02/12,226000,4019620,17.77,17.81,17.76,17.78,0.01,74
107/02/09,94000,1671450,17.77,17.80,17.76,17.77,0.00,31
107/02/08,148000,2629180,17.70,17.83,17.70,17.77,0.10,63
107/02/07,95400,1688094,17.71,17.72,17.67,17.67,-0.03,32
107/02/06,369802,6545705,17.69,17.73,17.60,17.70,0.08,114
