107/02/12,367400,7475489,20.25,20.40,20.25,20.39,0.12,93
107/02/09,483071,9798619,20.30,20.36,20.26,20.27,0.10,106
107/02/08,1170000,23656270,20.30,20.30,20.16,20.17,-0.28,230
107/02/07,737003,15075220,20.51,20.51,20.44,20.45,-0.27,177
107/02/06,2005677,41415876,20.46,20.74,20.46,20.72,0.23,278
