107/02/12,0,0,---,---,---,---,---,0
107/02/09,9000,2970,0.33,0.33,0.33,0.33,-0.03,1
107/02/08,30000,10800,0.36,0.36,0.36,0.36,-0.04,2
107/02/07,12000,5000,0.42,0.42,0.40,0.40,+0.03,2
107/02/06,286000,110540,0.40,0.42,0.36,0.37,-0.13,8
