107/02/12,169577,10912728,64.30,64.40,64.20,64.30,-0.20,61
107/02/09,291576,18785934,64.40,64.50,64.30,64.50,0.00,72
107/02/08,263497,16967054,64.10,64.50,64.10,64.50,0.20,97
107/02/07,107878,6932001,64.10,64.40,64.10,64.30,0.10,46
107/02/06,291706,18682441,63.90,64.20,63.90,64.20,0.00,134
