107/02/12,10000,37700,3.77,3.77,3.77,3.77,0.00,1
107/02/09,0,0,--,--,--,--,0.00,0
107/02/08,41000,166050,4.05,4.05,4.05,4.05,0.07,2
107/02/07,94000,380180,4.08,4.10,3.98,3.98,0.37,6
107/02/06,59000,225830,4.15,4.15,3.45,3.61,0.00,10
