107/02/12,0,0,---,---,---,---,---,0
107/02/09,332000,142760,0.43,0.43,0.43,0.43,-0.03,2
107/02/08,678000,296800,0.43,0.46,0.43,0.46,+0.01,5
107/02/07,606000,262540,0.39,0.45,0.39,0.45,+0.11,5
107/02/06,332000,111990,0.42,0.42,0.31,0.34,-0.16,8
