107/02/12,0,0,---,---,---,---,---,0
107/02/09,200000,68400,0.34,0.36,0.34,0.34,-0.13,5
107/02/08,200000,94000,0.47,0.47,0.47,0.47,-0.04,2
107/02/07,60000,30600,0.51,0.51,0.51,0.51,+0.01,2
107/02/06,260000,127900,0.46,0.50,0.46,0.50,-0.08,18
