107/02/12,0,0,---,---,---,---,---,0
107/02/09,26000,33650,1.22,1.37,1.22,1.28,-0.30,14
107/02/08,2000,3160,1.58,1.58,1.58,1.58,-0.60,1
107/02/07,10000,21800,2.18,2.18,2.18,2.18,+0.02,1
107/02/06,1000,2160,2.16,2.16,2.16,2.16,-0.21,1
