107/02/12,0,0,---,---,---,---,---,0
107/02/09,134000,68120,0.47,0.63,0.45,0.63,+0.10,10
107/02/08,225000,122850,0.53,0.55,0.53,0.53,-0.03,6
107/02/07,100000,55500,0.55,0.56,0.55,0.56,+0.06,2
107/02/06,30000,15000,0.50,0.50,0.50,0.50,-0.10,3
