107/02/12,0,0,---,---,---,---,---,0
107/02/09,162000,51020,0.28,0.36,0.28,0.36,-0.03,6
107/02/08,41000,15710,0.37,0.39,0.37,0.39,+0.01,3
107/02/07,20000,7740,0.39,0.39,0.38,0.38,+0.10,2
107/02/06,233000,89890,0.43,0.43,0.28,0.28,-0.17,10
