107/02/12,0,0,---,---,---,---,---,0
107/02/09,1000,540,0.54,0.54,0.54,0.54,-0.07,1
107/02/08,101000,64610,0.64,0.64,0.61,0.61,-0.10,2
107/02/07,253000,177340,0.69,0.71,0.68,0.71,+0.12,8
107/02/06,274000,190620,0.70,0.70,0.59,0.59,-0.22,19
