107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,6900,0.35,0.35,0.34,0.34,-0.16,2
107/02/08,56000,27840,0.52,0.52,0.49,0.50,-0.03,3
107/02/07,91000,48750,0.50,0.59,0.50,0.53,+0.12,6
107/02/06,239000,115740,0.62,0.62,0.41,0.41,-0.28,12
