107/02/12,0,0,---,---,---,---,---,0
107/02/09,91000,66050,0.72,0.74,0.70,0.71,-0.23,6
107/02/08,91000,80190,0.87,0.94,0.85,0.94,+0.10,6
107/02/07,96000,87320,0.95,0.98,0.84,0.84,+0.23,8
107/02/06,222000,175600,0.82,0.82,0.61,0.61,-0.30,4
