107/02/12,0,0,---,---,---,---,---,0
107/02/09,13000,4810,0.37,0.37,0.37,0.37,-0.02,2
107/02/08,592000,247510,0.42,0.42,0.39,0.39,-0.04,4
107/02/07,796000,369860,0.48,0.48,0.43,0.43,+0.04,11
107/02/06,100000,42000,0.50,0.50,0.39,0.39,-0.20,8
