107/02/12,0,0,---,---,---,---,---,0
107/02/09,310000,9300,0.03,0.03,0.03,0.03,-0.02,8
107/02/08,10000,500,0.05,0.05,0.05,0.05,-0.04,1
107/02/07,60000,5400,0.09,0.09,0.09,0.09,+0.03,5
107/02/06,11000,660,0.06,0.06,0.06,0.06,-0.03,2
