107/02/12,0,0,---,---,---,---,---,0
107/02/09,58000,18150,0.28,0.35,0.28,0.35,-0.02,7
107/02/08,148000,58180,0.40,0.41,0.37,0.37,-0.02,6
107/02/07,147000,65390,0.42,0.46,0.39,0.39,+0.02,8
107/02/06,688000,293820,0.44,0.44,0.37,0.37,-0.16,23
