107/02/12,0,0,---,---,---,---,---,0
107/02/09,545000,481290,0.86,0.92,0.82,0.92,-0.13,15
107/02/08,656000,661090,1.00,1.05,0.97,1.05,-0.02,9
107/02/07,334000,368920,1.09,1.13,1.07,1.07,+0.24,12
107/02/06,13000,11420,0.91,0.95,0.83,0.83,-0.20,5
