107/02/12,250,3450,---,---,---,---,---,2
107/02/09,10000,139750,13.60,14.25,13.60,14.25,-0.10,10
107/02/08,0,0,---,---,---,---,---,0
107/02/07,5000,71400,14.15,14.45,14.15,14.45,0.00,5
107/02/06,4000,57500,14.15,14.45,14.15,14.45,-0.20,3
