107/02/12,0,0,---,---,---,---,---,0
107/02/09,149000,14120,0.08,0.10,0.08,0.10,-0.02,6
107/02/08,311000,34820,0.13,0.13,0.11,0.12,0.00,7
107/02/07,420000,56000,0.12,0.14,0.12,0.12,+0.01,15
107/02/06,240000,28100,0.13,0.13,0.11,0.11,-0.08,5
