107/02/12,0,0,---,---,---,---,---,0
107/02/09,70000,7900,0.11,0.12,0.11,0.12,-0.04,2
107/02/08,10000,1600,0.16,0.16,0.16,0.16,-0.03,1
107/02/07,20000,3800,0.19,0.19,0.19,0.19,+0.03,1
107/02/06,60000,8800,0.14,0.16,0.14,0.16,-0.04,2
