107/02/12,1000,8200,8.20,8.20,8.20,8.20,0.20,1
107/02/09,1000,8000,8.00,8.00,8.00,8.00,0.00,1
107/02/08,0,0,--,--,--,--,0.00,0
107/02/07,2000,17200,8.60,8.60,8.60,8.60,0.60,1
107/02/06,20000,161000,8.10,8.10,8.00,8.00,0.00,2
