107/02/12,0,0,---,---,---,---,---,0
107/02/09,100000,21000,0.21,0.21,0.21,0.21,-0.07,1
107/02/08,110000,32800,0.30,0.30,0.28,0.28,-0.07,2
107/02/07,552000,181930,0.32,0.35,0.32,0.35,+0.05,4
107/02/06,502000,162770,0.35,0.36,0.28,0.30,-0.10,12
