107/02/12,0,0,---,---,---,---,---,0
107/02/09,73000,54090,0.76,0.76,0.72,0.73,-0.19,4
107/02/08,614000,580640,0.94,0.97,0.92,0.92,-0.08,30
107/02/07,973000,1010860,1.03,1.07,1.00,1.00,+0.05,29
107/02/06,679000,667630,1.07,1.08,0.85,0.95,-0.23,36
