107/02/12,0,0,---,---,---,---,---,0
107/02/09,2000,800,0.40,0.40,0.40,0.40,-0.09,1
107/02/08,557000,272930,0.49,0.49,0.49,0.49,-0.02,4
107/02/07,142000,72320,0.49,0.51,0.49,0.51,+0.05,2
107/02/06,95000,40950,0.46,0.46,0.41,0.46,-0.15,7
