107/02/12,0,0,---,---,---,---,---,0
107/02/09,184000,54500,0.28,0.30,0.27,0.30,-0.18,5
107/02/08,791000,395240,0.60,0.60,0.44,0.48,-0.18,19
107/02/07,316000,228690,0.71,0.76,0.66,0.66,+0.05,11
107/02/06,457000,339910,0.83,0.83,0.61,0.61,-0.42,16
