107/02/12,0,0,---,---,---,---,---,0
107/02/09,86000,55900,0.65,0.65,0.65,0.65,-0.15,1
107/02/08,89000,72060,0.81,0.81,0.80,0.80,-0.06,2
107/02/07,3000,2580,0.86,0.86,0.86,0.86,+0.06,1
