107/02/12,256000,434990,1.69,1.77,1.68,1.75,+0.11,9
107/02/09,36000,59240,1.61,1.74,1.61,1.64,+0.23,4
107/02/08,372000,510450,1.31,1.43,1.31,1.41,+0.04,11
107/02/07,186000,240520,1.28,1.37,1.24,1.37,+0.08,8
107/02/06,0,0,---,---,---,---,---,0
