107/02/12,0,0,---,---,---,---,---,0
107/02/09,223000,103910,0.40,0.47,0.40,0.47,0.00,5
107/02/08,110000,51500,0.45,0.47,0.45,0.47,-0.05,2
107/02/07,20000,10400,0.52,0.52,0.52,0.52,+0.13,2
107/02/06,10000,3900,0.39,0.39,0.39,0.39,-0.20,1
