107/02/12,24000,1013300,42.20,42.35,42.15,42.35,0.00,16
107/02/09,15267,645220,42.15,42.35,42.15,42.35,0.00,10
107/02/08,12000,507650,42.30,42.35,42.25,42.35,-0.05,9
107/02/07,18000,760600,42.40,42.40,42.20,42.40,0.10,10
107/02/06,67000,2818900,42.20,42.30,41.10,42.30,-0.15,41
