107/02/12,0,0,---,---,---,---,---,0
107/02/09,210000,181580,0.49,0.89,0.49,0.89,0.00,5
107/02/08,260000,240200,1.01,1.01,0.89,0.89,-0.18,8
107/02/07,137000,144120,1.02,1.07,1.02,1.07,+0.16,10
107/02/06,140000,142500,1.24,1.25,0.91,0.91,-0.57,9
