107/02/12,214000,2895150,13.39,13.59,13.39,13.57,-0.05,32
107/02/09,525000,7143790,13.66,13.68,13.50,13.62,0.39,134
107/02/08,583000,7768900,13.36,13.41,13.22,13.23,-0.15,94
107/02/07,550000,7209990,13.08,13.40,13.01,13.38,-0.22,92
107/02/06,1044000,14033260,13.33,13.65,13.23,13.60,0.84,248
