107/02/12,0,0,---,---,---,---,---,0
107/02/09,8000,5460,0.67,0.77,0.67,0.77,-0.06,2
107/02/08,1000,830,0.83,0.83,0.83,0.83,+0.02,1
107/02/07,106000,98280,0.93,0.98,0.81,0.81,-0.07,4
107/02/06,57000,52320,0.93,0.96,0.88,0.88,0.00,5
