107/02/12,4000,5120,1.28,1.28,1.28,1.28,-0.12,1
107/02/09,24000,33800,1.45,1.45,1.40,1.40,+0.21,2
107/02/08,0,0,---,---,---,---,---,0
107/02/07,397000,471430,1.19,1.19,1.18,1.19,-0.08,4
107/02/06,600000,706630,1.12,1.27,1.12,1.27,+0.20,10
