107/02/12,0,0,---,---,---,---,---,0
107/02/09,60000,30600,0.51,0.51,0.51,0.51,-0.21,1
107/02/08,280000,198750,0.71,0.73,0.69,0.72,-0.03,6
107/02/07,220000,168900,0.77,0.77,0.75,0.75,+0.02,2
107/02/06,445000,335250,0.76,0.76,0.73,0.73,-0.16,7
