107/02/12,0,0,---,---,---,---,---,0
107/02/09,324000,125340,0.36,0.42,0.36,0.39,-0.04,3
107/02/08,1963000,913100,0.49,0.49,0.43,0.43,-0.08,12
107/02/07,1534000,790700,0.52,0.56,0.50,0.51,+0.05,20
107/02/06,1297000,683620,0.55,0.58,0.46,0.46,-0.22,36
