107/02/12,25000,21000,0.84,0.84,0.84,0.84,+0.01,1
107/02/09,0,0,---,---,---,---,---,0
107/02/08,20000,18600,0.93,0.93,0.93,0.93,-0.20,1
107/02/07,125000,138220,1.06,1.24,1.06,1.13,+0.27,6
107/02/06,105000,100750,0.97,0.97,0.86,0.86,-0.53,2
