107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,4000,0.40,0.40,0.40,0.40,-0.24,1
107/02/08,400000,261550,0.68,0.69,0.63,0.64,-0.03,19
107/02/07,423000,319660,0.76,0.76,0.67,0.67,-0.01,8
107/02/06,18000,12240,0.68,0.68,0.68,0.68,-0.48,2
