107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,9800,0.45,0.53,0.45,0.53,-0.07,2
107/02/08,500000,299500,0.59,0.60,0.59,0.60,0.00,4
107/02/07,535000,323000,0.60,0.62,0.60,0.60,+0.07,7
107/02/06,160000,102200,0.67,0.68,0.51,0.53,-0.25,6
