107/02/12,0,0,---,---,---,---,---,0
107/02/09,38000,33060,0.85,1.03,0.83,1.03,-0.11,3
107/02/08,460000,583980,1.41,1.41,1.01,1.14,-0.21,11
107/02/07,295000,432800,1.40,1.55,1.35,1.35,+0.23,16
107/02/06,335000,440860,1.47,1.47,1.12,1.12,-0.48,19
