107/02/12,0,0,---,---,---,---,---,0
107/02/09,110000,66100,0.56,0.63,0.55,0.61,-0.01,6
107/02/08,233000,146860,0.62,0.64,0.62,0.62,-0.02,7
107/02/07,70000,44500,0.63,0.64,0.62,0.64,+0.05,3
107/02/06,120000,71100,0.60,0.61,0.59,0.59,-0.10,3
