107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,9200,0.46,0.46,0.46,0.46,-0.07,1
107/02/08,50000,26500,0.53,0.53,0.53,0.53,-0.01,1
107/02/07,10000,5400,0.54,0.54,0.54,0.54,-0.03,1
107/02/06,20000,11500,0.58,0.58,0.57,0.57,-0.05,2
