107/02/12,83000,30980,0.38,0.39,0.36,0.36,+0.07,5
107/02/09,33000,9570,0.29,0.29,0.29,0.29,-0.07,1
107/02/08,0,0,---,---,---,---,---,0
107/02/07,97000,36330,0.39,0.39,0.37,0.37,-0.01,5
107/02/06,80000,34000,0.47,0.47,0.38,0.38,-0.10,7
