107/02/12,0,0,---,---,---,---,---,0
107/02/09,40000,2800,0.07,0.07,0.07,0.07,-0.02,2
107/02/08,150000,13600,0.10,0.10,0.09,0.09,-0.03,5
107/02/07,10000,1200,0.12,0.12,0.12,0.12,0.00,1
107/02/06,248000,31000,0.15,0.15,0.12,0.12,-0.08,5
