107/02/12,454000,16722200,36.80,36.87,36.80,36.80,-0.16,10
107/02/09,453000,16745940,36.98,36.98,36.96,36.96,+0.02,8
107/02/08,457000,16877140,36.89,36.96,36.89,36.94,+0.05,9
107/02/07,459000,16949790,36.88,37.02,36.88,36.89,-0.64,9
107/02/06,464000,17374130,37.38,37.58,37.38,37.53,+0.74,14
