107/02/12,29000,5420,0.18,0.19,0.18,0.19,-0.03,3
107/02/09,10000,2200,0.22,0.22,0.22,0.22,-0.06,1
107/02/08,0,0,---,---,---,---,---,0
107/02/07,20000,7200,0.36,0.36,0.36,0.36,+0.05,1
107/02/06,56000,18610,0.43,0.43,0.31,0.31,-0.17,5
