107/02/12,0,0,---,---,---,---,---,0
107/02/09,32000,44800,1.39,1.49,1.34,1.34,-0.32,10
107/02/08,362000,577660,1.53,1.66,1.51,1.66,-0.07,28
107/02/07,324000,550580,1.66,1.73,1.60,1.73,+0.33,12
107/02/06,172000,238090,1.44,1.44,1.23,1.40,-0.19,10
