107/02/12,0,0,---,---,---,---,---,0
107/02/09,100000,40000,0.40,0.40,0.40,0.40,-0.16,1
107/02/08,209000,121040,0.60,0.60,0.56,0.56,-0.08,2
107/02/07,509000,313760,0.61,0.64,0.61,0.64,+0.02,3
107/02/06,400000,248000,0.62,0.62,0.62,0.62,-0.17,2
