107/02/12,1056000,1348960,1.25,1.29,1.25,1.29,-0.07,29
107/02/09,1456000,2075620,1.50,1.51,1.32,1.36,0.21,70
107/02/08,1163000,1332140,1.13,1.19,1.10,1.15,-0.02,63
107/02/07,1872000,2059990,1.10,1.17,1.03,1.17,-0.15,74
107/02/06,4621000,5697250,0.92,1.43,0.92,1.32,0.55,121
