107/02/12,0,0,---,---,---,---,---,0
107/02/09,2000,700,0.35,0.35,0.35,0.35,+0.02,1
107/02/08,110000,37500,0.35,0.35,0.33,0.33,-0.05,5
107/02/07,10000,3800,0.38,0.38,0.38,0.38,+0.10,1
107/02/06,102000,29760,0.30,0.30,0.28,0.28,-0.11,6
