107/02/12,0,0,---,---,---,---,---,0
107/02/09,3000,3750,1.25,1.25,1.25,1.25,-0.01,1
107/02/08,12000,15240,1.32,1.32,1.26,1.26,-0.24,2
107/02/07,634000,1009790,1.52,1.61,1.50,1.50,-0.06,8
107/02/06,212000,332360,1.59,1.59,1.54,1.56,-0.24,20
