107/02/12,0,0,---,---,---,---,---,0
107/02/09,180000,61500,0.31,0.37,0.30,0.37,-0.07,9
107/02/08,100000,44000,0.44,0.44,0.44,0.44,-0.03,1
107/02/07,115000,54350,0.48,0.48,0.47,0.47,+0.12,7
107/02/06,445000,212050,0.51,0.54,0.35,0.35,-0.27,8
