107/02/12,0,0,---,---,---,---,---,0
107/02/09,0,0,---,---,---,---,---,0
107/02/08,432000,237600,0.55,0.55,0.55,0.55,-0.08,5
107/02/07,1095000,707810,0.64,0.68,0.63,0.63,+0.05,9
107/02/06,717000,462010,0.70,0.71,0.58,0.58,-0.27,8
