107/02/12,0,0,---,---,---,---,---,0
107/02/09,1000,1090,1.09,1.09,1.09,1.09,-0.16,1
107/02/08,3000,3750,1.25,1.25,1.25,1.25,-0.18,1
107/02/07,3000,4290,1.43,1.43,1.43,1.43,-0.02,1
107/02/06,100000,143920,1.45,1.45,1.42,1.45,-0.01,18
