107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,5700,0.23,0.34,0.23,0.34,-0.05,2
107/02/08,190000,76000,0.42,0.42,0.39,0.39,-0.07,4
107/02/07,180000,80100,0.40,0.46,0.40,0.46,+0.09,4
107/02/06,20000,7300,0.36,0.37,0.36,0.37,-0.20,2
