107/02/12,510000,7427200,14.56,14.60,14.55,14.55,0.01,29
107/02/09,1806000,26310850,14.55,14.84,14.54,14.54,-0.01,178
107/02/08,904000,13155340,14.54,14.57,14.54,14.55,0.01,80
107/02/07,1092000,15879790,14.55,14.56,14.54,14.54,0.02,78
107/02/06,1241000,18029800,14.54,14.60,14.50,14.52,-0.02,124
