107/02/12,0,0,---,---,---,---,---,0
107/02/09,90000,11700,0.13,0.13,0.13,0.13,-0.06,1
107/02/08,5000,950,0.19,0.19,0.19,0.19,0.00,1
107/02/07,105000,21890,0.16,0.21,0.16,0.19,+0.03,3
107/02/06,40000,6400,0.16,0.16,0.16,0.16,-0.12,1
