107/02/12,0,0,---,---,---,---,---,0
107/02/09,111000,94940,0.84,0.89,0.82,0.89,-0.16,14
107/02/08,163000,168880,1.02,1.05,0.99,1.05,+0.05,9
107/02/07,54000,57020,1.06,1.06,1.00,1.00,+0.03,3
107/02/06,210000,205700,0.98,0.98,0.97,0.97,-0.10,3
