107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,7200,0.36,0.36,0.36,0.36,-0.10,1
107/02/08,50000,22700,0.45,0.46,0.45,0.46,+0.09,4
107/02/07,150000,55100,0.37,0.37,0.36,0.37,-0.03,4
107/02/06,280000,113800,0.46,0.46,0.37,0.40,-0.22,4
