107/02/12,0,0,---,---,---,---,---,0
107/02/09,60000,13800,0.23,0.23,0.23,0.23,+0.07,2
107/02/08,60000,11100,0.19,0.19,0.16,0.16,-0.08,2
107/02/07,30000,7200,0.24,0.24,0.24,0.24,+0.01,1
107/02/06,50000,13600,0.30,0.30,0.23,0.23,-0.12,2
