107/02/12,0,0,---,---,---,---,---,0
107/02/09,2000,1160,0.58,0.58,0.58,0.58,-0.10,1
107/02/08,118000,85640,0.73,0.73,0.68,0.68,-0.07,2
107/02/07,340000,252540,0.73,0.75,0.73,0.75,+0.06,3
107/02/06,358000,260870,0.80,0.80,0.69,0.69,-0.16,4
