107/02/12,0,0,---,---,---,---,---,0
107/02/09,30000,7800,0.16,0.30,0.16,0.27,-0.04,6
107/02/08,352000,114530,0.37,0.38,0.31,0.31,-0.06,19
107/02/07,397000,163520,0.40,0.42,0.37,0.37,+0.03,12
107/02/06,838000,312320,0.45,0.45,0.33,0.34,-0.29,25
