107/02/12,0,0,---,---,---,---,---,0
107/02/09,69000,65550,0.95,0.95,0.95,0.95,-0.07,1
107/02/08,69000,70380,1.02,1.02,1.02,1.02,+0.10,1
107/02/07,0,0,---,---,---,---,---,0
