107/02/12,0,0,---,---,---,---,---,0
107/02/09,161000,34340,0.21,0.22,0.21,0.22,-0.07,2
107/02/08,270000,83620,0.31,0.31,0.29,0.29,-0.02,6
107/02/07,632000,204800,0.35,0.35,0.31,0.31,0.00,14
107/02/06,1080000,419950,0.41,0.43,0.31,0.31,-0.14,19
