107/02/12,0,0,---,---,---,---,---,0
107/02/09,23000,20860,0.84,0.97,0.84,0.94,-0.15,3
107/02/08,63000,67810,1.07,1.09,1.07,1.09,-0.07,5
107/02/07,34000,37480,1.08,1.16,1.08,1.16,+0.22,4
107/02/06,122000,132920,1.20,1.20,0.94,0.94,-0.47,8
